X,Y,OBJECTID,DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
4362560.8748278,4761221.36007605,3568,1,283,,HUM,,0.356,,NORTH END OF EEL RIVER BRIDGE,280,2300,2210,,,
4362560.8748278,4761221.36007605,3569,1,283,,HUM,,0.356,,NORTH END OF EEL RIVER BRIDGE,280,2300,2210,,,
4363212.88238205,4759574.88863148,3570,1,283,,HUM,,0,,JCT. RTE. 101,,,,370,2400,2250
4363212.88238205,4759574.88863148,3571,1,283,,HUM,,0,,JCT. RTE. 101,,,,370,2400,2250
4386094.97638156,4913227.03834756,3572,1,299,,HUM,R,1.802,,JCT. RTE. 200 WEST,1050,12400,11200,1350,14400,12400
4386057.63426463,4913290.92273423,3573,1,299,,HUM,R,1.802,,JCT. RTE. 200 WEST,1050,12400,11200,1350,14400,12400
4391674.3677818,4911646.52838522,3574,1,299,,HUM,R,2.92,,ESSEX LANE,1350,14400,12400,1200,12100,11000
4391678.51311472,4911698.18707456,3575,1,299,,HUM,R,2.92,,ESSEX LANE,1350,14400,12400,1200,12100,11000
4396078.03351514,4908135.33757298,3576,1,299,,HUM,R,4.036,,GLENDALE,1200,12100,11000,1000,11200,10000
4396083.67720464,4908185.99495198,3577,1,299,,HUM,R,4.036,,GLENDALE,1200,12100,11000,1000,11200,10000
4402208.63805181,4903903.49826765,3578,1,299,,HUM,R,5.451,,BLUE LAKE ROAD,1000,11200,10000,480,6100,5000
4402200.59574506,4903966.30850948,3579,1,299,,HUM,R,5.451,,BLUE LAKE ROAD,1000,11200,10000,480,6100,5000
4406427.76117522,4903483.60573472,3580,1,299,,HUM,R,6.254,,ELGARS ROAD,680,5800,4050,490,6000,5100
4406427.76117522,4903483.60573472,3581,1,299,,HUM,R,6.254,,ELGARS ROAD,680,5800,4050,490,6000,5100
4408590.4894613,4903201.27493456,3582,1,299,,HUM,R,6.666,,BUCKLEY ROAD,500,5600,4900,500,5600,4900
4408590.4894613,4903201.27493456,3583,1,299,,HUM,R,6.666,,BUCKLEY ROAD,500,5600,4900,500,5600,4900
4410571.52355698,4901831.56605981,3584,1,299,,HUM,R,7.139,,OLD HIGHWAY,480,5400,4700,530,5400,4100
4410571.52355698,4901831.56605981,3585,1,299,,HUM,R,7.139,,OLD HIGHWAY,480,5400,4700,530,5400,4100
4410671.64573206,4901828.51521289,3586,1,299,,HUM,R,7.158,,END TRUCK LANE RIGHT,530,5400,4100,580,4900,3650
4410671.64573206,4901828.51521289,3587,1,299,,HUM,R,7.158,,END TRUCK LANE RIGHT,530,5400,4100,580,4900,3650
4381613.00732714,4911422.75652306,3588,1,299,,HUM,,0.722,,"ARCATA, GUINTOLI LANE",1400,14400,13300,1050,12400,11200
4381577.28069255,4911453.98513514,3589,1,299,,HUM,,0.722,,"ARCATA, GUINTOLI LANE",1400,14400,13300,1050,12400,11200
4378697.2677518,4909084.40654097,3590,1,299,,HUM,,0,,"ARCATA, JCT. RTE. 101",,,,1350,13700,12550
4378692.85339056,4909102.14272597,3591,1,299,,HUM,,0,,"ARCATA, JCT. RTE. 101",,,,1350,13700,12550
4446031.7275708,4915305.94101389,3592,1,299,,HUM,,19.05,,BAIR ROAD,380,4800,4300,530,5600,5400
4446031.7275708,4915305.94101389,3593,1,299,,HUM,,19.05,,BAIR ROAD,380,4800,4300,530,5600,5400
4505494.77563922,4915350.79984806,3594,1,299,,HUM,,38.833,,"WILLOW CREEK, JCT. RTE. 96 NORTH",530,5600,5300,540,5900,5500
4505494.77563922,4915350.79984806,3595,1,299,,HUM,,38.833,,"WILLOW CREEK, JCT. RTE. 96 NORTH",530,5600,5300,540,5900,5500
4505888.46743713,4915180.03312923,3596,1,299,,HUM,,38.9,,"WILLOW CREEK, RIVER ROAD",550,5900,4800,500,5300,4400
4505891.82077688,4915200.16694723,3597,1,299,,HUM,,38.9,,"WILLOW CREEK, RIVER ROAD",550,5900,4800,500,5300,4400
4510479.45563047,4900946.77649081,3598,1,299,,HUM,,41.86,,"GAMBI VILLAGE, EAST",560,5500,4450,490,4150,3010
4510479.45563047,4900946.77649081,3599,1,299,,HUM,,41.86,,"GAMBI VILLAGE, EAST",560,5500,4450,490,4150,3010
4512655.7006218,4896250.24684189,3600,1,299,,HUM,,43.035,,HUMBOLT/TRINITY COUNTY LINE,400,5000,3650,,,
4512655.7006218,4896250.24684189,3601,1,299,,HUM,,43.035,,HUMBOLT/TRINITY COUNTY LINE,400,5000,3650,,,
4682817.93345939,4179894.67922781,3602,1,29,,LAK,R,34.58,,"MAIN STREET, (TO KELSEYVILLE)",1200,12700,11700,1200,12100,11700
4682790.30720231,4179878.45156997,3603,1,29,,LAK,R,34.58,,"MAIN STREET, (TO KELSEYVILLE)",1200,12700,11700,1200,12100,11700
4682089.25184588,4180440.86678372,3604,1,29,,LAK,R,34.747,,"KELSEYVILLE, LIVE OAK DRIVE",1200,12100,11700,1200,12500,12000
4682080.32240181,4180414.2670994,3605,1,29,,LAK,R,34.747,,"KELSEYVILLE, LIVE OAK DRIVE",1200,12100,11700,1200,12500,12000
4679421.88710189,4181820.45424764,3606,1,29,,LAK,R,35.32,,"KELSEYVILLE, BELL HILL ROAD",1200,12500,11800,1200,12000,11400
4679416.90810922,4181792.07405506,3607,1,29,,LAK,R,35.32,,"KELSEYVILLE, BELL HILL ROAD",1200,12500,11800,1200,12000,11400
4675548.3905838,4185122.16253923,3608,1,29,,LAK,R,36.289,,RENFRO DRIVE,1200,12000,11500,1300,14100,13500
4675493.78603423,4185091.87060507,3609,1,29,,LAK,R,36.289,,RENFRO DRIVE,1200,12000,11500,1300,14100,13500
4669334.99224947,4189158.39724889,3610,1,29,,LAK,R,37.669,,ARGONAUT ROAD,1300,14400,13200,1300,14100,13100
4669334.95976922,4189158.41988665,3611,1,29,,LAK,R,37.669,,ARGONAUT ROAD,1300,14400,13200,1300,14100,13100
4665357.97330064,4191928.13219498,3612,1,29,,LAK,R,38.592,,HIGHLAND SPRINGS ROAD,1300,14100,13500,1400,15000,13900
4665326.87624997,4191891.94394714,3613,1,29,,LAK,R,38.592,,HIGHLAND SPRINGS ROAD,1300,14100,13500,1400,15000,13900
4660334.68118189,4198128.0876428,3614,1,29,,LAK,R,40.14,,JCT. RTE. 175,1500,15100,14500,1300,13700,13000
4660334.68118189,4198128.0876428,3615,1,29,,LAK,R,40.14,,JCT. RTE. 175,1500,15100,14500,1300,13700,13000
4657606.96025939,4204357.8570074,3616,1,29,,LAK,R,41.423,,"LAKEPORT, LAKEPORT BOULEVARD",1300,13700,13000,1350,15700,13500
4657561.25693873,4204312.65007681,3617,1,29,,LAK,R,41.423,,"LAKEPORT, LAKEPORT BOULEVARD",1300,13700,13000,1350,15700,13500
4655826.18888655,4210518.09140606,3618,1,29,,LAK,R,42.677,,11TH STREET,1350,15700,13500,1300,13300,12600
4655765.53677689,4210522.45327398,3619,1,29,,LAK,R,42.677,,11TH STREET,1350,15700,13500,1300,13300,12600
4658153.33449472,4222950.09803806,3620,1,29,,LAK,R,45.145,,PARK WAY,1800,13000,12200,980,11000,10400
4658111.74993221,4222994.51231931,3621,1,29,,LAK,R,45.145,,PARK WAY,1800,13000,12200,980,11000,10400
4664941.65425138,4235023.43478373,3622,1,29,,LAK,R,47.849,,LUCERNE,980,11000,10400,700,7600,7000
4664880.08055563,4235030.90688165,3623,1,29,,LAK,R,47.849,,LUCERNE,980,11000,10400,700,7600,7000
4744205.50556588,4067893.51084214,3624,1,29,,LAK,,0,,NAPA/LAKE COUNTY LINE,,,,970,8800,8500
4744205.50556588,4067893.51084214,3625,1,29,,LAK,,0,,NAPA/LAKE COUNTY LINE,,,,970,8800,8500
4752635.82630363,4116199.38010947,3626,1,29,,LAK,,11.124,,HIDDEN VALLEY/SPRUCE ROAD,900,12500,11100,900,12000,10900
4752635.82630363,4116199.38010947,3627,1,29,,LAK,,11.124,,HIDDEN VALLEY/SPRUCE ROAD,900,12500,11100,900,12000,10900
4751807.99167322,4120197.93936956,3628,1,29,,LAK,,11.93,,SPRUCE GROVE ROAD,900,12000,10900,900,12000,10900
4751790.55207555,4120179.53914389,3629,1,29,,LAK,,11.93,,SPRUCE GROVE ROAD,900,12000,10900,900,12000,10900
4743605.21050663,4153774.3951824,3630,1,29,,LAK,,20.31,,JCT. RTE. 53 NORTH,940,12500,11700,800,11500,9700
4743605.21050663,4153774.3951824,3631,1,29,,LAK,,20.31,,JCT. RTE. 53 NORTH,940,12500,11700,800,11500,9700
4736630.84650263,4154309.27108115,3632,1,29,,LAK,,21.65,,SEIGLER CANYON ROAD,1150,12600,11600,1050,11600,10600
4736630.84650263,4154309.27108115,3633,1,29,,LAK,,21.65,,SEIGLER CANYON ROAD,1150,12600,11600,1050,11600,10600
4733971.69794956,4154475.83636481,3634,1,29,,LAK,,22.19,,POINT LAKEVIEW DRIVE,1050,11600,10600,860,10300,9100
4733971.69794956,4154475.83636481,3635,1,29,,LAK,,22.19,,POINT LAKEVIEW DRIVE,1050,11600,10600,860,10300,9100
4707196.38863939,4163188.20968807,3636,1,29,,LAK,,27.89,,JCT. RTE. 281,860,10300,9100,900,10300,9300
4707196.38863939,4163188.20968807,3637,1,29,,LAK,,27.89,,JCT. RTE. 281,860,10300,9100,900,10300,9300
4693033.74373639,4168808.4477914,3638,1,29,,LAK,,31.05,,JCT. RTE. 175,900,10300,9300,1000,10300,9900
4693033.74373639,4168808.4477914,3639,1,29,,LAK,,31.05,,JCT. RTE. 175,900,10300,9300,1000,10300,9900
4691636.08609864,4169259.92982806,3640,1,29,,LAK,,31.33,,"JCT. RTE. 175, KELSEYVILLE",1000,10300,9900,830,10200,9400
4691636.08609864,4169259.92982806,3641,1,29,,LAK,,31.33,,"JCT. RTE. 175, KELSEYVILLE",1000,10300,9900,830,10200,9400
4686524.9414653,4169945.11218473,3642,1,29,,LAK,,32.35,,BOTTLE ROCK ROAD,1000,10300,9800,1200,12000,10800
4686524.9414653,4169945.11218473,3643,1,29,,LAK,,32.35,,BOTTLE ROCK ROAD,1000,10300,9800,1200,12000,10800
4736620.65853089,4088730.35827598,3644,1,29,,LAK,,4.15,,RANCHERIA ROAD,870,9700,9100,870,10300,9900
4736620.65853089,4088730.35827598,3645,1,29,,LAK,,4.15,,RANCHERIA ROAD,870,9700,9100,870,10300,9900
4735810.48528247,4090665.94954914,3646,1,29,,LAK,,4.54,,DRY CREEK CUTOFF,870,10300,9900,820,12000,10800
4735810.48528247,4090665.94954914,3647,1,29,,LAK,,4.54,,DRY CREEK CUTOFF,870,10300,9900,820,12000,10800
4739259.22740072,4096208.0831499,3648,1,29,,LAK,,5.811,,"MIDDLETOWN, JCT. RTE. 175",770,10500,8100,910,13100,12800
4739259.22740072,4096208.0831499,3649,1,29,,LAK,,5.811,,"MIDDLETOWN, JCT. RTE. 175",770,10500,8100,910,13100,12800
4661456.69993523,4251722.18058564,3650,1,29,,LAK,,52.539,,JCT. RTE. 20,770,7200,6620,,,
4661456.69993523,4251722.18058564,3651,1,29,,LAK,,52.539,,JCT. RTE. 20,770,7200,6620,,,
4741736.81660564,4097720.45906214,3652,1,29,,LAK,,6.36,,"MIDDLETOWN, BUTTS CANYON ROAD",910,13100,12800,910,13100,12900
4741731.84515889,4097745.2017948,3653,1,29,,LAK,,6.36,,"MIDDLETOWN, BUTTS CANYON ROAD",910,13100,12800,910,13100,12900
4445251.42007631,4746098.09603131,3654,1,36,,HUM,R,23.709,,WEST LIMITS BRIDGEVILLE,190,2700,2300,180,2500,2000
4445251.42007631,4746098.09603131,3655,1,36,,HUM,R,23.709,,WEST LIMITS BRIDGEVILLE,190,2700,2300,180,2500,2000
4446303.38024272,4746136.00934131,3656,1,36,,HUM,R,23.916,,"BRIDGEVILLE, ALDERPOINT ROAD",180,2500,2000,100,2200,1900
4446303.38024272,4746136.00934131,3657,1,36,,HUM,R,23.916,,"BRIDGEVILLE, ALDERPOINT ROAD",180,2500,2000,100,2200,1900
4353317.1531578,4782516.10849698,3658,1,36,,HUM,,0.298,,EAST LIMITS ALTON,510,5300,4700,510,5600,4900
4353317.1531578,4782516.10849698,3659,1,36,,HUM,,0.298,,EAST LIMITS ALTON,510,5300,4700,510,5600,4900
4351729.03166214,4782661.86509523,3660,1,36,,HUM,,0,,"ALTON, JCT. RTE. 101",,,,560,4900,4300
4351729.03166214,4782661.86509523,3661,1,36,,HUM,,0,,"ALTON, JCT. RTE. 101",,,,560,4900,4300
4365087.61682156,4781271.33670831,3662,1,36,,HUM,,2.811,,"HYDESVILLE, ROHNERVILLE ROAD",720,5800,4600,530,5800,5300
4365094.46195222,4781304.06400506,3663,1,36,,HUM,,2.811,,"HYDESVILLE, ROHNERVILLE ROAD",720,5800,4600,530,5800,5300
4367386.88387655,4780445.19564407,3664,1,36,,HUM,,3.27,,EAST LIMITS HYDESVILLE,700,5700,5200,700,5500,5200
4367386.88387655,4780445.19564407,3665,1,36,,HUM,,3.27,,EAST LIMITS HYDESVILLE,700,5700,5200,700,5500,5200
4510345.59008455,4745422.99600355,3666,1,36,,HUM,,43.955,,EAST LIMITS COBB,140,2000,1700,150,2000,1700
4510345.59008455,4745422.99600355,3667,1,36,,HUM,,43.955,,EAST LIMITS COBB,140,2000,1700,150,2000,1700
4517507.73520905,4739971.2719989,3668,1,36,,HUM,,45.681,,HUMBOLDT/TRINITY COUNTY LINE,140,1900,1600,,,
4517507.73520905,4739971.2719989,3669,1,36,,HUM,,45.681,,HUMBOLDT/TRINITY COUNTY LINE,140,1900,1600,,,
4384991.08259197,4769372.6088654,3670,1,36,,HUM,,7.54,,"CARLOTTA, EAST",310,2700,2100,290,2600,2300
4384991.08259197,4769372.6088654,3671,1,36,,HUM,,7.54,,"CARLOTTA, EAST",310,2700,2100,290,2600,2300
4743624.7839583,4153773.1314054,3672,1,53,,LAK,,0,,"LOWER LAKE, JCT. RTE. 29",,,,2100,19400,17700
4743624.7839583,4153773.1314054,3673,1,53,,LAK,,0,,"LOWER LAKE, JCT. RTE. 29",,,,2100,19400,17700
4742193.31405222,4161158.54314373,3674,1,53,,LAK,,1.47,,"LAKESHORE DRIVE, OLD STATE HIGHWAY",2100,19400,17700,2200,19400,18300
4742136.82105497,4161149.8213764,3675,1,53,,LAK,,1.47,,"LAKESHORE DRIVE, OLD STATE HIGHWAY",2100,19400,17700,2200,19400,18300
4741441.60066064,4168775.70146582,3676,1,53,,LAK,,2.96,,"CLEARLAKE HIGHLANDS, 40TH AVENUE",2200,19400,18300,970,9500,8500
4741441.60066064,4168775.70146582,3677,1,53,,LAK,,2.96,,"CLEARLAKE HIGHLANDS, 40TH AVENUE",2200,19400,18300,970,9500,8500
4745406.47462064,4189853.55235465,3678,1,53,,LAK,,7.445,,JCT. RTE. 20,560,6300,5700,,,
4745406.47462064,4189853.55235465,3679,1,53,,LAK,,7.445,,JCT. RTE. 20,560,6300,5700,,,
4542673.85843314,5047009.90693614,3680,1,96,,HUM,R,38.773,,"KLAMATH RIVER, NORTH",90,820,700,100,1100,900
4542673.85843314,5047009.90693614,3681,1,96,,HUM,R,38.773,,"KLAMATH RIVER, NORTH",90,820,700,100,1100,900
4556506.1168578,5073201.94707164,3682,1,96,,HUM,R,44.979,,HUMBOLDT/SISKIYOU COUNTY LINE,90,700,630,,,
4556506.1168578,5073201.94707164,3683,1,96,,HUM,R,44.979,,HUMBOLDT/SISKIYOU COUNTY LINE,90,700,630,,,
4505510.98623672,4915853.2785019,3684,1,96,,HUM,,0.1,,STANDARD OIL LANE,320,3500,3100,300,4300,3800
4505510.98623672,4915853.2785019,3685,1,96,,HUM,,0.1,,STANDARD OIL LANE,320,3500,3100,300,4300,3800
4505494.77563922,4915350.79984806,3686,1,96,,HUM,,0,,"WILLOW CREEK, JCT. RTE. 299",,,,320,3500,3100
4505494.77563922,4915350.79984806,3687,1,96,,HUM,,0,,"WILLOW CREEK, JCT. RTE. 299",,,,320,3500,3100
4496828.45471731,4954783.04742698,3688,1,96,,HUM,,10.95,,SOUTH LIMITS HOOPA,340,3600,3200,300,3600,3200
4496828.45471731,4954783.04742698,3689,1,96,,HUM,,10.95,,SOUTH LIMITS HOOPA,340,3600,3200,300,3600,3200
4493520.11422114,4963700.39999907,3690,1,96,,HUM,,12.83,,NORTH LIMITS HOOPA,270,2300,1900,3250,2300,1900
4493489.93449147,4963696.60013789,3691,1,96,,HUM,,12.83,,NORTH LIMITS HOOPA,270,2300,1900,3250,2300,1900
4491622.02713805,5007481.20121682,3692,1,96,,HUM,,23.086,,"WEITCHPEC, JCT. RTE. 169",90,1250,1100,60,720,580
4491622.02713805,5007481.20121682,3693,1,96,,HUM,,23.086,,"WEITCHPEC, JCT. RTE. 169",90,1250,1100,60,720,580
4505034.89007606,4932804.12550564,3694,1,96,,HUM,,3.59,,"WILLOW CREEK, NORTH",280,2150,1810,220,2100,1900
4505034.89007606,4932804.12550564,3695,1,96,,HUM,,3.59,,"WILLOW CREEK, NORTH",280,2150,1810,220,2100,1900
4537020.02065948,5045794.11113939,3696,1,96,,HUM,,37.87,,EYESEE ROAD,110,1200,1000,120,1400,1200
4537020.02065948,5045794.11113939,3697,1,96,,HUM,,37.87,,EYESEE ROAD,110,1200,1000,120,1400,1200
4541117.45144098,5046869.65065497,3698,1,96,,HUM,,38.5,,"ORLEANS, NORTH",110,1200,1000,110,1200,1000
4541117.45144098,5046869.65065497,3699,1,96,,HUM,,38.5,,"ORLEANS, NORTH",110,1200,1000,110,1200,1000
5327525.9133978,4676098.93977006,3700,2,139,,LAS,,0,,"SUSANVILLE, JCT. RTE. 36",,,,560,5700,5200
5327525.9133978,4676098.93977006,3701,2,139,,LAS,,0,,"SUSANVILLE, JCT. RTE. 36",,,,560,5700,5200
5331551.91321981,4682294.86372989,3702,2,139,,LAS,,1.42,,LASSEN COLLEGE,380,4050,2750,120,1100,880
5331551.91321981,4682294.86372989,3703,2,139,,LAS,,1.42,,LASSEN COLLEGE,380,4050,2750,120,1100,880
5334217.28912264,4686482.89406772,3704,2,139,,LAS,,2.34,,SUSANVILLE DUMP,120,1100,880,100,1200,570
5334217.28912264,4686482.89406772,3705,2,139,,LAS,,2.34,,SUSANVILLE DUMP,120,1100,880,100,1200,570
5262618.01631097,4935646.97054173,3706,2,139,,LAS,,61.46,,COUNTY ROAD A-2,110,830,590,50,320,230
5262618.01631097,4935646.97054173,3707,2,139,,LAS,,61.46,,COUNTY ROAD A-2,110,830,590,50,320,230
5257471.10272031,4961967.48876673,3708,2,139,,LAS,,66.635,,LASSEN/MODOC COUNTY LINE,80,540,380,,,
5257471.10272031,4961967.48876673,3709,2,139,,LAS,,66.635,,LASSEN/MODOC COUNTY LINE,80,540,380,,,
5279784.50658423,5054412.07028139,3710,2,139,,MOD,R,0.231,,JCT. RTE. 299,80,540,380,120,1100,920
5279784.50658423,5054412.07028139,3711,2,139,,MOD,R,0.231,,JCT. RTE. 299,80,540,380,120,1100,920
5257471.10272031,4961967.48876673,3712,2,139,,MOD,,0,,LASSEN/MODOC COUNTY LINE,,,,80,540,380
5257471.10272031,4961967.48876673,3713,2,139,,MOD,,0,,LASSEN/MODOC COUNTY LINE,,,,80,540,380
5205612.7418703,5095416.67003056,3714,2,139,,MOD,,17.35,,LOOKOUT/HACKMORE ROADS,150,1400,980,240,2000,1400
5205612.7418703,5095416.67003056,3715,2,139,,MOD,,17.35,,LOOKOUT/HACKMORE ROADS,150,1400,980,240,2000,1400
5167767.59643213,5209228.42075306,3716,2,139,,MOD,,40.45,,COUNTY ROAD TO MALIN,200,1850,1400,170,2350,2000
5167767.59643213,5209228.42075306,3717,2,139,,MOD,,40.45,,COUNTY ROAD TO MALIN,200,1850,1400,170,2350,2000
5152098.26326956,5224087.65218939,3718,2,139,,MOD,,44.505,,NEWELL,160,2050,1600,310,3400,2600
5152098.26326956,5224087.65218939,3719,2,139,,MOD,,44.505,,NEWELL,160,2050,1600,310,3400,2600
5128945.71869548,5247495.37735547,3720,2,139,,MOD,,50.684,,MODOC/SISKIYOU COUNTY LINE,310,3400,2600,,,
5128945.71869548,5247495.37735547,3721,2,139,,MOD,,50.684,,MODOC/SISKIYOU COUNTY LINE,310,3400,2600,,,
5128945.71869548,5247495.37735547,3722,2,139,,SIS,,0,,MODOC/SISKIYOU COUNTY LINE,,,,310,3400,2600
5128945.71869548,5247495.37735547,3723,2,139,,SIS,,0,,MODOC/SISKIYOU COUNTY LINE,,,,310,3400,2600
5125720.68052614,5251986.52388498,3724,2,139,,SIS,,1.04,,"TULELAKE, EAST/WEST ROADS",300,3550,2650,340,4000,3050
5125720.68052614,5251986.52388498,3725,2,139,,SIS,,1.04,,"TULELAKE, EAST/WEST ROADS",300,3550,2650,340,4000,3050
5112910.70614614,5269009.67586222,3726,2,139,,SIS,,5.042,,JCT RTE 161,340,4000,3050,280,3800,2900
5112910.70614614,5269009.67586222,3727,2,139,,SIS,,5.042,,JCT RTE 161,340,4000,3050,280,3800,2900
5112907.45385605,5269013.68602481,3728,2,139,,SIS,,5.043,,"OREGON STATE LINE, JCT RTE 161 W",280,3800,2900,,,
5112907.45385605,5269013.68602481,3729,2,139,,SIS,,5.043,,"OREGON STATE LINE, JCT RTE 161 W",280,3800,2900,,,
5209926.40089388,4636705.28594598,3730,2,147,,LAS,,0,,PLUMAS/LASSEN COUNTY LINE,,,,200,2050,1400
5209926.40089388,4636705.28594598,3731,2,147,,LAS,,0,,PLUMAS/LASSEN COUNTY LINE,,,,200,2050,1400
5214228.22824822,4639349.0342674,3732,2,147,,LAS,,1.14,,COUNTY ROAD A-21,140,2050,1350,90,930,820
5214228.22824822,4639349.0342674,3733,2,147,,LAS,,1.14,,COUNTY ROAD A-21,140,2050,1350,90,930,820
5213720.12690222,4642658.72285798,3734,2,147,,LAS,,1.79,,JCT. RTE. 36,90,930,820,,,
5213720.12690222,4642658.72285798,3735,2,147,,LAS,,1.79,,JCT. RTE. 36,90,930,820,,,
5202364.27067697,4592167.77364323,3736,2,147,,PLU,,0,,"CANYON DAM, JCT. RTE. 89",,,,120,1150,860
5202364.27067697,4592167.77364323,3737,2,147,,PLU,,0,,"CANYON DAM, JCT. RTE. 89",,,,120,1150,860
5202365.36450681,4628288.36872473,3738,2,147,,PLU,,7.37,,BIG SPRINGS ROAD,120,1900,1100,230,2050,1400
5202343.31238556,4628299.40315148,3739,2,147,,PLU,,7.37,,BIG SPRINGS ROAD,120,1900,1100,230,2050,1400
5209926.40089388,4636705.28594598,3740,2,147,,PLU,,9.891,,PLUMAS/LASSEN COUNTY LINE,200,2050,1400,,,
5209926.40089388,4636705.28594598,3741,2,147,,PLU,,9.891,,PLUMAS/LASSEN COUNTY LINE,200,2050,1400,,,
4850043.84014864,4797924.1974314,3742,2,151,,SHA,R,5.62,L,"ASHBY RD, BEGIN LEFT ALIGN",,,,670,6100,4050
4850043.84014864,4797924.1974314,3743,2,151,,SHA,R,5.62,L,"ASHBY RD, BEGIN LEFT ALIGN",,,,670,6100,4050
4850043.84014864,4797924.1974314,3744,2,151,,SHA,R,5.62,R,"ASHBY ROAD, BEGIN RIGHT ALIGN",,,,680,7000,4650
4850043.84014864,4797924.1974314,3745,2,151,,SHA,R,5.62,R,"ASHBY ROAD, BEGIN RIGHT ALIGN",,,,680,7000,4650
4851667.36872572,4797582.59640856,3746,2,151,,SHA,R,5.931,R,"ON SHASTA DAM BLVD AT HARDENBROOK AVE, END RIGHT ALIGN",680,7000,4650,,,
4851674.01175706,4797687.2884564,3747,2,151,,SHA,R,5.93,L,On Front Street at Hardenbrook Avenue,670,6100,4050,420,6200,4100
4852001.20467222,4797579.22043106,3748,2,151,,SHA,R,5.993,L,"Front Street/Shasta Dam Boulevard, END LEFT ALIGN",420,6200,4100,,,
4856831.70747839,4796809.38863739,3749,2,151,,SHA,R,6.924,,JCT. RTE. 5,1200,14100,11900,,,
4856838.37675638,4796832.20420855,3750,2,151,,SHA,R,6.924,,JCT. RTE. 5,1200,14100,11900,,,
4838733.97497314,4809964.05360098,3751,2,151,,SHA,,0,,SHASTA DAM,,,,90,420,300
4838733.97497314,4809964.05360098,3752,2,151,,SHA,,0,,SHASTA DAM,,,,90,420,300
4841942.26514447,4802088.94697589,3753,2,151,,SHA,,3.781,,LAKE BOULEVARD,70,340,270,220,1850,1500
4841942.26514447,4802088.94697589,3754,2,151,,SHA,,3.781,,LAKE BOULEVARD,70,340,270,220,1850,1500
4845437.47370522,4801323.40421565,3755,2,151,,SHA,,4.45,,TOYON,340,2950,1950,390,3950,2650
4845437.47370522,4801323.40421565,3756,2,151,,SHA,,4.45,,TOYON,340,2950,1950,390,3950,2650
4849396.18363555,4798176.01418498,3757,2,151,,SHA,,5.508,,SOUTHERN PACIFIC RAILROAD UNDERPASS,460,6900,4050,460,6900,4050
4849396.18363555,4798176.01418498,3758,2,151,,SHA,,5.508,,SOUTHERN PACIFIC RAILROAD UNDERPASS,460,6900,4050,460,6900,4050
4856215.17032564,4797101.83293439,3759,2,151,,SHA,,6.79,,CASCADE BOULEVARD,1300,13600,11600,1200,14100,11900
4856235.62763381,4797129.28465115,3760,2,151,,SHA,,6.79,,CASCADE BOULEVARD,1300,13600,11600,1200,14100,11900
5010680.40076464,5275047.74449472,3761,2,161,,SIS,,0.037,,JCT. RTE. 97,,,780,80,660,580
5010680.40076464,5275047.74449472,3762,2,161,,SIS,,0.037,,JCT. RTE. 97,,,780,80,660,580
5101947.96232364,5269729.62717822,3763,2,161,,SIS,,17.31,,HILL ROAD,160,1350,1000,140,1450,1050
5101947.96232364,5269729.62717822,3764,2,161,,SIS,,17.31,,HILL ROAD,160,1350,1000,140,1450,1050
5112887.6615728,5269021.64138947,3765,2,161,,SIS,,19.361,,JCT. RTE. 139,150,1450,1050,,,
5112887.6615728,5269021.64138947,3766,2,161,,SIS,,19.361,,JCT. RTE. 139,150,1450,1050,,,
5060601.3350433,4663623.30035131,3767,2,172,,TEH,,0,,"MINERAL, JCT. RTE. 36",,,,40,290,180
5060601.3350433,4663623.30035131,3768,2,172,,TEH,,0,,"MINERAL, JCT. RTE. 36",,,,40,290,180
5079736.12846655,4653928.42604031,3769,2,172,,TEH,,5.77,,MILL CREEK,40,290,180,40,240,160
5079736.12846655,4653928.42604031,3770,2,172,,TEH,,5.77,,MILL CREEK,40,290,180,40,240,160
5084635.29648972,4667672.47663614,3771,2,172,,TEH,,8.917,,"MORGAN SPRINGS, JCT. RTE. 36",40,240,160,,,
5084635.29648972,4667672.47663614,3772,2,172,,TEH,,8.917,,"MORGAN SPRINGS, JCT. RTE. 36",40,240,160,,,
4801180.86175931,5191223.84947881,3773,2,263,,SIS,,49.07,,"YREKA, JCT. RTE. 3",,,,200,1900,1700
4801180.86175931,5191223.84947881,3774,2,263,,SIS,,49.07,,"YREKA, JCT. RTE. 3",,,,200,1900,1700
4804817.67994498,5198591.56505831,3775,2,263,,SIS,,50.63,,"HAWKINSVILLE, HUMBUG ROAD",210,2200,1750,140,1350,1050
4804817.67994498,5198591.56505831,3776,2,263,,SIS,,50.63,,"HAWKINSVILLE, HUMBUG ROAD",210,2200,1750,140,1350,1050
4862078.23898005,5070465.30359481,3777,2,265,,SIS,,19.801,,"WEED, JCT. RTE. 97",140,1350,1050,190,1750,1600
4862078.23898005,5070465.30359481,3778,2,265,,SIS,,19.801,,"WEED, JCT. RTE. 97",140,1350,1050,190,1750,1600
4859521.9812973,5070762.78528331,3779,2,265,,SIS,,20.328,,"WEED, JCT. RTE. 5",190,1750,1600,,,
4859521.9812973,5070762.78528331,3780,2,265,,SIS,,20.328,,"WEED, JCT. RTE. 5",190,1750,1600,,,
