objectid_1,objectid,statehwy,hov,toll,name2,nm,iyr,ifc,sd,fxnm,txnm,globalid,shape_Length
7307,7307,0,0,0, ,BORREGO SPRINGS,1990,5,1,HENDERSON CANYON,SANTA ROSA,{C78B7ABA-402F-4332-866A-B9407D16AF92},1682.811622737456446
7308,7308,0,0,0, ,BORREGO SPRINGS,1990,5,1,SANTA ROSA,BIG HORN,{6163DCCD-69F7-4526-ADCB-2E1E33271ED2},5615.347813210720233
7309,7309,0,0,0, ,BORREGO SPRINGS,1990,4,1,BIG HORN,CIRCLE J,{F30240CB-5358-4297-AD2E-3FC9B6CB9FFC},7578.853083911407339
7310,7310,0,0,0, ,BORREGO SPRINGS,1990,4,1,CIRCLE J,CLOUDY MOON,{DE973CC0-2254-4524-B1CF-25522218707C},708.388758340419486
7311,7311,0,0,0, ,PALM CANYON,1990,3,1,CHRISTMAS S,STIRRUP,{03524711-D87E-4415-8CEC-ABB1CBA0C012},912.179041350076432
7312,7312,0,0,0, ,PALM CANYON,1990,3,1,STIRRUP,DI GIORGIO,{DD14C2D7-DA92-4013-A50F-9A772AA99D05},1597.309715627460264
7313,7313,0,0,0, ,PALM CANYON,1990,3,1,BORREGO VALLEY,YAQUI PASS,{424346E5-C0A1-46B8-9717-915628E28024},5400.589260000198010
7314,7314,0,0,0, ,OLD CASTLE,1990,4,1,OLD 395,AIRFLIGHT,{971D4092-9770-492C-85B0-6A27F086EAB5},20773.377085292744596
7315,7315,0,0,0, ,OLD CASTLE,1990,4,1,AIRFLIGHT,LILAC,{D51E2EF7-12EF-4BEA-A34D-888A4429C476},8252.795490170905396
7316,7316,0,0,0, ,LILAC,1990,4,1,OLD CASTLE,CUMBRES,{9B36D304-DA07-4112-9EE6-916675895B40},2195.606861629290051
7317,7317,0,0,0, ,LILAC,1990,4,1,CUMBRES,ANTHONY,{03D5D472-0EE9-4F42-B4AF-99650ACF9F21},6490.518672918770790
7318,7318,0,0,0, ,LAKE WOHLFORD,1990,4,1,KUMEYAAY,WOODS VALLEY,{8E8AA157-8DAF-4620-ABA5-FEC857D45B13},4131.896016544391387
7319,7319,0,0,0, ,EL CAMINO REAL,1990,5,1,LA NORIA,LA ORILLA,{23696DE3-4E55-4DBC-B3B7-31F423DBB642},4079.796705993081105
7320,7320,0,0,0, ,EL CAMINO REAL,1990,5,1,LA ORILLA,HIGHLAND,{BE82363D-3FC2-4721-96F5-ED3CAD6B6DB0},2966.714180854574352
7321,7321,1,0,0,PALM,SR-75,1990,2,1,SATURN,RAMP I-5 SB,{B5CA9EA4-1255-4022-BCD0-B60C5CD17FCE},1165.411590761164462
7322,7322,0,0,0, ,SOUTH GRADE,1990,5,1,LITTLE OAKS,ALPINE HEIGHTS,{6867B936-4766-4A98-A8C6-BD4F9F462316},1413.253935770757380
7323,7323,0,0,0, ,SOUTH GRADE,1990,5,1,ALPINE HEIGHTS,TAVERN,{B8FBC996-3A60-4DE1-8EF9-65DC493C6557},3112.205858567673204
7324,7324,0,0,0, ,WILDCAT CANYON,1990,6,1,SAN VICENTE,LITTLE KLONDIKE,{BEA6CC02-D0B0-455F-9843-EAF594AF4CE9},2011.962784237125561
7325,7325,0,0,0, ,WILDCAT CANYON,1990,6,1,LITTLE KLONDIKE,SAN VICENTE OAKS,{237DD21A-9E2C-4197-B9FD-D235DC4447B4},11462.504971508480594
7326,7326,0,0,0, ,WILDCAT CANYON,1990,6,1,SAN VICENTE OAKS,FEATHERSTONE CANYON,{DD699F17-6CD6-4FC7-8119-CBD0978ADEBF},11833.406293127480239
7327,7327,0,0,0, ,ASHWOOD,1990,4,1,WILLOW,MAPLEVIEW,{6A6A3451-F81B-483C-B3AF-D31551A87E6B},5235.009877287979180
7328,7328,0,0,0, ,CUYAMACA,1990,3,1,9544/9545,HOFFMAN,{55F89C63-E573-41F0-B3F5-629D3BB222A9},456.000072255730629
7329,7329,0,0,0, ,CUYAMACA,1990,3,1,HOFFMAN,MISSION CREEK,{4568BD80-5ADC-4B9D-919C-2B49B3A68170},964.066158080408513
7330,7330,0,0,0, ,AVOCADO,1990,3,1,FUERTE,DUTTON,{E9A2807F-DAE0-4D6E-83E6-72D067DBF694},1705.246966272805366
7331,7331,0,0,0, ,AVOCADO,1990,3,1,DUTTON,EXPLORER,{6F5C363B-A47F-4319-841B-E54A41FC323F},839.993126184081802
7332,7332,0,0,0, ,FUERTE,1990,5,1,AVOCADO,MAYAPAN,{6C44F3AA-878F-4096-BCA0-2AFE28724F1F},2160.126087091007776
7333,7333,0,0,0, ,FUERTE,1990,5,1,MAYAPAN,KAREN,{3BEF239C-C344-4F12-94CC-495DAE7B2D5C},739.036153075275251
7334,7334,0,0,0, ,FUERTE,1990,5,1,KAREN,FUERTE FARMS,{0EC081E4-4084-436A-A12C-CC9ED8BE3093},881.167460288900656
7335,7335,0,0,0, ,FUERTE,1990,5,1,FUERTE FARMS,MONTE VISTA,{C4209FC1-2237-44A2-884F-8F635C602270},2605.479541440041885
7336,7336,0,0,0, ,FURY,1990,4,1,AVOCADO,RAPATEE,{EFD4E0DE-85D8-4717-86E7-38673C6FEFA5},1508.908559817845799
7337,7337,0,0,0, ,FURY,1990,4,1,RAPATEE,CALLE VERDE,{70C8D155-8962-4398-81CA-E8C3B34C890A},422.678873825546020
7338,7338,0,0,0, ,FURY,1990,4,1,CALLE VERDE,CAMINO ALEGRE,{08466C87-926D-470D-B7CD-0AC8EB4B7E84},1981.206261588224834
7339,7339,0,0,0, ,FURY,1990,4,1,CAMINO ALEGRE,WIEGHORST,{9732CA5C-5C72-4B51-9199-511DD0A18D29},2211.250901367701772
7340,7340,0,0,0, ,MARINA,1990,3,1,MARINA,UNKNOWN,{72594F9E-21F3-40DA-A86C-48678DDF1E25},974.672003780824298
7341,7341,0,0,0, ,MARINA,1990,3,1,UNKNOWN,BAY,{E24623C7-029F-420F-8AFC-35789C362E8B},301.117936755449591
7342,7342,0,0,0, ,VILLA LA JOLLA,1990,3,1,LA JOLLA VILLAGE,HOLIDAY,{D1CAE405-7208-4F5B-A6BB-B977C0F40F50},500.179933398158710
7343,7343,0,0,0, ,VILLA LA JOLLA,1990,3,1,HOLIDAY,MORNING,{C808A392-ADA6-45A5-BAB9-7891E7AC1747},621.726560054485844
7344,7344,0,0,0, ,IMPERIAL,1990,3,1,63RD,65TH,{19FCA040-0133-4540-8FCC-E9F8BEFF4868},1328.388861902487633
7345,7345,1,0,0, ,I-805 SB,1990,1,1,IMPERIAL,43RD,{433AA520-E741-430B-8707-E08C7585D0E3},1925.259930308694493
7346,7346,0,0,0, ,SAN MIGUEL,1990,4,1,CONDUIT,PROCTOR VALLEY,{C79A8AE1-5C33-4988-96B3-4DFAA226F294},2223.024910948091929
7347,7347,0,0,0, ,LA JOLLA SHORES,1990,3,1,PASEO DORADO,CAMININTO PROADO,{9BD05050-751E-4E64-B192-26A66566A037},466.033202018700820
7348,7348,0,0,0, ,HACIENDA,1999,3,1,MELROSE,VISTA VILLAGE,{5AEA6139-F8C6-43AB-BC0F-7D98F08B849F},788.201898742429421
7349,7349,0,0,0, ,POINSETTIA,2000,3,1,UNKNOWN,UNKNOWN,{3C8C4BAC-FB64-4E65-827E-647E4C1B7A67},1852.930559605157214
7350,7350,0,0,0, ,POINSETTIA,1998,3,1,MELROSE,UNKNOWN,{A1779D07-C1C8-4343-8CD0-96109C0583DC},1410.989550404722195
7351,7351,0,0,0, ,COUNTRY CLUB,1990,5,1,EL ROCKO,HARMONY GROVE,{3AEFC951-CB5E-4325-ADD5-1475A83E424D},4884.874210952601061
7352,7352,0,0,0, ,WINTER GARDENS,1990,3,1,ROCKCREST,FAIR,{3011BFDF-DD89-466D-959E-C1454B76562F},2068.715065356001105
7353,7353,0,0,0, ,LOS COCHES,1990,4,1,DEL SOL,BOWER,{7624A3B9-F6D0-4E12-8D3D-FE2EEE21BF59},4676.585956184545466
7354,7354,0,0,0, ,SHADOW RIDGE,1990,5,1,LIVE OAK,A,{B7755260-ED3B-4598-ACEF-C3BD7B325D03},1511.737029620614067
7355,7355,1,0,0, ,SR-67,1990,2,1,ARCHIE MOORE,MT WOODSON,{580743CC-D788-4EC0-A213-AE6EFDEC4C15},3714.735647925564535
7356,7356,0,0,0, ,MIDWAY,1990,3,1,FORDHAM,EAST,{F8F66680-01E8-4E86-8F67-18712DBF390C},1275.925700111586593
7357,7357,0,0,0, ,SKYLINE TRUCK,1990,4,1,LYONS VALLEY,LAWSON VALLEY,{2D27746E-C768-4E69-ACF9-FA08DAECC788},11863.636396689540561
7358,7358,0,0,0, ,MAIN,1990,4,1,WODEN,I5/BASE GATE,{7F5703E1-8F66-4B0E-A958-EE8A54E35E24},571.308180920045174
7359,7359,0,0,0, ,MARINA,1990,3,1,UNKNOWN,MARINA WAY,{A63CF9BB-E2AF-43BA-AE71-9FBA52B5F9BC},1253.377620067066346
7360,7360,0,0,0, ,ASH,1990,4,1,LEHNER,VISTA,{88355CB7-404E-4C4C-89A7-1787639F78AC},794.824274167115846
7361,7361,0,0,0, ,SANTA FE,1990,3,1,ESCONDIDO,UNKNOWN,{E4BAB544-75C5-45B9-9A5B-0FA0D68DFF19},330.334464035232998
7362,7362,0,0,0, ,IMPERIAL,1990,4,1,UNKNOWN,11TH,{C7B461C6-920D-48F9-93F1-A272DA60C901},148.015286721619503
7363,7363,0,0,0, ,MISSION,1990,3,1,UNKNOWN,DOUGLAS,{06A37F9A-3AF9-4FAC-B217-96BDC86C0D74},935.328517079624589
7364,7364,0,0,0, ,CHASE,1990,3,1,FUERTE,JAMACHA,{F398A4E9-F73B-4F48-85DF-DF9769DEF759},1492.278245678164467
7365,7365,0,0,0, ,CHASE,1990,3,1,GROVE,BERNITA,{47549FE3-F883-4DC2-8E71-E7640AACDEF3},608.606744369961234
7366,7366,0,0,0, ,CHASE,1990,3,1,BERNITA,CHASE,{33526B79-B4C0-495D-8EEE-8B65CE49979E},1328.601301485345857
7367,7367,0,0,0, ,CHASE,1990,3,1,CHASE,MONUMENT HILL,{0E1A9E9B-CFF9-40CE-838C-166B2ED8C49A},1818.700133822796261
7368,7368,0,0,0, ,CHASE,1990,3,1,MONUMENT HILL,FUERTE,{A8ED3167-A109-4492-ABD5-C4725EAA77AC},277.144503307405500
7369,7369,0,0,0, ,CHASE,1990,3,1,RANCHO VALLE,GROVE,{BBE4F6F9-1E66-49D4-85FB-7B5A1E3C4DDD},1499.122691440208200
7370,7370,0,0,0, ,MADISON,1990,4,1,MAGNOLIA,GRAVES,{506D5CAF-8F58-43FA-BF9D-5CF4ABF093E3},618.053573290624172
7371,7371,0,0,0, ,MADISON,1990,4,1,COMPTON,MAGNOLIA,{805632EA-4C84-41D3-A31C-94D850F64F52},827.089464744731345
7372,7372,0,0,0, ,MAGNOLIA,1990,4,1,MADISON,WELLS,{871B25F2-D8B2-490B-A5DA-3069B8671778},617.917004447364775
7373,7373,0,0,0, ,MAGNOLIA,1990,4,1,WELLS,PARK,{53A74F45-3B2B-451E-9BB6-9A1F8C75CE95},615.878327960842171
7374,7374,0,0,0, ,MAGNOLIA,1990,4,1,PARK,JULIAN,{CB7D029E-B58A-4C31-964D-C1A297C2B0E2},392.054086616091354
7375,7375,0,0,0, ,MAGNOLIA,1990,4,1,JULIAN,MAIN,{3873E6D5-C51A-47D7-A5FF-0CA875297556},540.393640091848397
7376,7376,0,0,0, ,MAGNOLIA,1990,4,1,MAIN,E. DOUGLAS,{23A34593-3421-4C1E-B6D7-549B836EC3FE},399.326729262364211
7377,7377,0,0,0, ,MAIN,1990,3,1,AVACADO,LINCOLN,{1AEB802D-C704-4BC8-A424-14B2C5EB2B28},1133.083145046306299
7378,7378,0,0,0, ,WASHINGTON,1990,3,1,AVOCADO,TAFT,{E760E5DC-3660-4486-A75B-51DB943A6220},371.011381685432013
7379,7379,0,0,0, ,AVOCADO,1990,3,1,RAMP SR-94 WB,RAMP SR-94 EB,{24ECC0BD-F253-486F-86F6-73E54D596E97},502.742276984028877
7380,7380,0,0,0, ,AVOCADO,1990,3,1,MADRID,RAMP SR-94 WB,{D1BE2824-F383-4580-A6AB-3FDBF4DFC9E0},189.809372559518465
7381,7381,0,0,0, ,AVOCADO,1990,3,1,CALLE VERDE,MADRID,{2C8344C3-1F36-4C1D-B014-A9424642AA7D},1057.018707241357333
7382,7382,0,0,0, ,SPRING,1990,3,1, , ,{70F4BC14-F9B9-448C-9F82-9F12511BBE79},212.386844684644245
7383,7383,0,0,0, ,SPRING,1990,3,1,RAMP I-8 EB,MILLS,{D6A305CD-6286-4DF6-99C9-3F1121F9D660},557.794836407721050
7384,7384,0,0,0, ,CUYAMACA,1990,3,1,UNKNOWN,WELD,{D112D068-FD40-49A2-8626-55676A5B46C7},829.562936407395455
7385,7385,0,0,0, ,SAN MIGUEL,1990,5,1,SAN MIGUEL,MAIN,{2EE5B939-ADFB-4C60-9467-5935CF5033FB},155.318740297752640
7386,7386,0,0,0, ,60TH,1990,5,1,AKINS,IMPERIAL,{382FEFAB-5BA5-48B2-A311-743F396A2D12},121.424612869442058
7387,7387,0,0,0, ,MERLIN,1990,7,1,IMPERIAL,UNKNOWN,{36832D0C-E71B-4415-B762-3353D18ABB3A},109.004697126272561
7388,7388,0,0,0, ,GRAPE,1990,3,1,CALIFORNIA,KETTNER,{8FB06459-B437-4AE3-94F3-BD12EE99BC39},276.470677403775085
7389,7389,0,0,0, ,HAWTHORN,1990,3,1,KETTNER,CALIFORNIA,{57691439-C4A5-4E5F-8CF9-50589A187C7E},276.470788950502595
7390,7390,0,0,0, ,LEMON,1990,4,1,RAMP SR-125 NB,BANCROFT,{DCAFA896-87CE-4320-80AD-3D54C00189EF},190.023630730565714
7391,7391,0,0,0, ,CAMPO,1990,4,1,MERRITT,BANCROFT,{4C5FD01B-9449-4113-AA20-C6226C4DD45B},1074.066628058017614
7392,7392,0,0,0, ,BANCROFT,1990,5,1,CAMPO,RAMP SR-94 WB,{74A9B7DE-6EE1-4246-8891-AC5CCB43033D},220.840139485007114
7393,7393,0,0,0, ,LEMON,1990,4,1,JACKSON,GARFIELD,{C8617F7B-6754-44AB-9DC1-CB460BA8DBE8},195.002502161879647
7394,7394,0,0,0, ,LEMON,1990,4,1,GARFIELD,WOOD,{5F7D8450-6696-4EB4-A16C-0255A1193F7A},699.160847861671300
7395,7395,0,0,0, ,JACKSON,1990,3,1,GROSSMONT,GLEN,{84CAF70A-3739-4001-94C7-C6D65A8721E9},561.913766267355413
7396,7396,0,0,0, ,JACKSON,1990,3,1,RAMP I-8 WB,GROSSMONT,{E0EF5A3C-6C86-446B-8C57-74FE699E45F4},1432.022961408178162
7397,7397,0,0,0, ,GROSSMONT CENTER,1990,5,1,CENTER DR,HAVENHILL,{CD837893-FBC4-4B23-A6C6-7EAC3A066819},566.692033451782891
7398,7398,0,0,0, ,GROSSMONT CENTER,1990,5,1,HAVENHILL,HEALTHCARE,{439F8BAA-7D3A-4591-B27B-11508D2AF48D},371.410313638925288
7399,7399,0,0,0, ,STEELE CANYON,1990,4,1,WILLOW GLEN,JAMUL,{DE5F092D-A230-4938-B18A-54F3C652656F},2634.853789938807950
7400,7400,1,0,0,JAMACHA BOULEVARD,SR-54,1990,2,1,CAMPO,RAMP SR-94 WB,{BE4403F7-BD7A-4805-9956-B653F3F63A4A},97.075993954904746
7401,7401,1,0,0,JAMACHA BOULEVARD,SR-54,1990,2,1,RAMP SR-94 WB,RAMP SR-94 EB,{8983BC58-9D83-41AC-9CD6-219A401DF020},527.976096058501412
7402,7402,1,0,0,JAMACHA BOULEVARD,SR-54,1990,2,1,RAMP SR-94 EB,TRACE,{961A0D14-4486-4E56-966E-D95D1F109275},2778.593541773192101
7403,7403,1,0,0,JAMACHA BOULEVARD,SR-54,1990,2,1,TRACE,CALAVO/DOUBLETREE,{3C0C1956-7A9A-491B-B025-E818542FB6D5},1133.069870111387218
7404,7404,0,0,0, ,MAIN,1990,3,1,WD HALL,AVACADO/BALLANTYNE,{3463688C-3EDD-47C4-9069-5E8896DCD8F6},447.010157199930916
7405,7405,0,0,0, ,MAIN,1990,3,1,MAGNOLIA,UNNAMED 27G,{D2E65597-6928-4BAD-ABE7-D4EA2E2E9511},609.019605953043310
7406,7406,0,0,0, ,MAIN,1990,3,1,UNKNOWN,MAGNOLIA,{EBBA60CF-B1B6-4A69-AB69-D5DB9FF3B6E8},175.509992783048915
7407,7407,0,0,0, ,MAIN,1990,3,1,ORANGE,UNKNOWN,{83E7BAAC-B5ED-423E-9A77-2BBBDF256506},204.010987453291250
7408,7408,0,0,0, ,MAIN,1990,3,1,SUNSHINE,ORANGE,{67FE99FF-19EF-468E-A04C-043E0DF53501},373.001578728621894
7409,7409,0,0,0, ,MAIN,1990,3,1,VAN HOUTEN,SUNSHINE,{0F8608F8-3B75-4BC5-A965-A902F9B57810},417.510599421716392
7410,7410,0,0,0, ,MAIN,1990,3,1,CHAMBERS,VAN HOUTEN,{34B19EDD-07CA-405A-A64F-34E61E930483},140.650321943171946
7411,7411,0,0,0, ,MAIN,1990,3,1,UNNAMED 27G,WD HALL/CIVIC CENTER,{5A5061D0-16B5-464F-B6CE-88A3490ECAA7},470.519235397444163
7412,7412,0,0,0, ,CARDIFF,1990,4,1,SAN VICENTE,SAN FELIPE,{F7D8B73B-92ED-4D73-8B77-422DDF8E48B7},1028.324683213467097
7413,7413,0,0,0, ,CARDIFF,1990,4,1,SAN FELIPE,SKYLINE,{9BA2BC28-36FD-4AEF-9686-9A16CE846BF2},1030.447846683948683
7414,7414,0,0,0, ,SKYLINE,1990,4,1,SEARS,CARDIFF,{2384EA99-AA71-4260-9624-C9F0CE31034E},950.473238661929827
7415,7415,0,0,0, ,SKYLINE,1990,4,1,BOWIE,SEARS,{9DBDABF1-9AE0-4983-9735-1FB2605AFCA2},719.820896503751101
7416,7416,0,0,0, ,SKYLINE,1990,4,1,GREENLAWN,BOWIE,{5FE9B589-A6A9-4829-849E-D29ECD1A722F},541.846549203068435
7417,7417,0,0,0, ,SKYLINE,1990,4,1,MEADOWBROOK,GREENLAWN,{0EC02D64-0BB2-4B41-86FF-D28EAF90F7E3},786.755386816766872
7418,7418,0,0,0, ,PARADISE VALLEY,1990,3,1,RAMP SR-125 SB,SWEETWATER,{C36B27F2-0D10-40CB-AF22-F17C3FBF7E4E},783.750980097865522
7419,7419,0,0,0, ,PARADISE VALLEY,1990,3,1,ELKELTON,RAMP SR-125 SB,{456EFACA-26B3-472C-99EB-D6225A4BE4EF},402.241147580201812
7420,7420,0,0,0, ,HILLSDALE,1990,5,1,WIND RIVER,VISTA GRANDE,{D9E8E368-39A4-4B77-B723-DDBDB0222D53},835.624718473510029
7421,7421,0,0,0, ,HILLSDALE,2001,3,1,WESTGROVE,HILLSDALE,{5D3CFF7B-6D4C-43EE-94A6-148789141406},231.951835794384692
7422,7422,0,0,0, ,HILLSDALE,1990,5,1,JAMACHA,LA VALHALLA,{DAAD075D-305F-481C-9520-02E2267DB51A},1493.132200655199540
7423,7423,0,0,0, ,HILLSDALE,1990,5,1,LA VALHALLA,CHASE,{BFDE4FFB-EBFC-40D9-A72C-657E5566A6A8},669.608130517874883
7424,7424,0,0,0, ,JAMACHA,1990,4,1,SWEETWATER,HELIX,{70B231DA-5BA1-4079-B508-109BBF1D8ED7},976.001179061365860
7425,7425,0,0,0, ,JAMACHA,1990,4,1,HELIX,PRESIOCA/KEMPTON,{0960D316-6D05-4F0F-BF29-F9367511327F},2436.049836515857351
7426,7426,0,0,0, ,JAMACHA,1990,4,1,PRESIOCA/KEMPTON,GRAND,{22987416-4084-47FE-9A92-E2F20F1B0FCF},1317.007440863223110
7427,7427,0,0,0, ,SWEETWATER,1990,4,1,ST GEORGE,JAMACHA,{65A16C5B-1074-4D7C-AC88-B90775F33ED9},937.446531938272301
7428,7428,0,0,0, ,SWEETWATER,1990,4,1,ORVILLE,ST GEORGE,{2BA056AA-2D42-444D-8BD9-54037D4D2EF8},1221.754982558925803
7429,7429,0,0,0, ,SWEETWATER,1990,4,1,PARADISE VALLEY,ORVILLE,{A56942BB-16CF-4267-9B17-510AB12204E7},1461.805122128525909
7430,7430,0,0,0, ,WASHINGTON,1990,3,1,02ND,DOROTHY,{C7E68545-D1D2-4899-95A8-DE27DBA9DB4F},1124.025883329656608
7431,7431,0,0,0, ,WASHINGTON,1990,3,1,03RD,WICHITA,{23848F7B-288E-408F-A303-09CBB3F84669},1231.382972504891086
7432,7432,0,0,0, ,WASHINGTON,1990,3,1,WICHITA,GRANITE HILLS,{81424F77-C3E3-46EA-BB8C-456BF66B1248},1617.863178027544791
7433,7433,0,0,0, ,DEHESA,1990,3,1,GRANITE HILLS,CALLE ENCANTO,{7CECD0E1-A018-48FF-9676-3154617176E1},2055.001096369664992
7434,7434,0,0,0, ,PROCTOR VALLEY,1990,5,1,SAN MIGUEL,SAN MIGUEL RANCH,{74F33FF2-DDE7-4CE1-8778-ECADCD67D78A},2763.560324849408516
7435,7435,0,0,0, ,PROCTOR VALLEY,1990,5,1,CTE BAHAMA,SR-125,{CE0F0662-ED95-4F78-B45E-752BE4F9CA8B},4785.500285814093331
7436,7436,0,0,0, ,PROCTOR VALLEY,1990,5,1,SR-125,ROLLING RIDGE,{B0BBFEA1-9112-4992-9831-DB158572940C},2167.739638210159683
7437,7437,0,0,0, ,AMAYA,1990,4,1,WATER,GREGORY,{AB1A2C0D-333B-49AC-996C-1C193A1AAD3B},2231.061612370796411
7438,7438,0,0,0, ,MURRAY,1990,4,1,PRIMOSE,WESTWIND,{4A621EA1-BDF5-4937-91DF-4B13C88F0D19},1318.050336337872977
7439,7439,0,0,0, ,MAIN,1990,4,1,WESTWIND,DEWANE,{AD3B62BD-F654-4FFC-8CF3-F3B5C9739444},2450.744599248750546
7440,7440,0,0,0, ,MAIN,1990,4,1,DEWANE,PIERCE,{8C2B231E-808B-46AC-ABD0-31CAE81FB58F},706.035550933463810
7441,7441,0,0,0, ,MAIN,1990,4,1,PIERCE,RAMP I-8 WB,{6DA7A08A-C844-4510-BE6B-78742225E7C1},100.004799861504566
7442,7442,0,0,0, ,MAIN,1990,3,1,RAMP I-8 WB,RAMP I-8 EB,{B93472B9-73DA-4A18-B3D1-4CAE90018299},293.015816356777634
7443,7443,0,0,0, ,MAIN,1990,3,1,RAMP I-8 EB,FRONT,{0295CA9F-F45C-4EC1-96A3-4E1A17042959},122.004182344858634
7444,7444,0,0,0, ,MARSHALL,1990,4,1,PETREE,TROLLEY STATION,{61E8D728-914A-43E3-B8B1-A839FD245782},696.386735575678017
7445,7445,0,0,0, ,CUYAMACA,1990,3,1,BRADLEY,SWALLOW,{AFFC2E4C-0A93-4A95-AAEF-0AA3E13497B3},894.000739779343803
7446,7446,0,0,0, ,BRADLEY,1990,3,1,CUYAMACA,UNKNOWN,{CA69E0DC-69BE-44FE-969A-B7965E9610DA},859.006073737059069
7447,7447,0,0,0, ,CUYAMACA,1990,3,1,BILLY MITCHELL,BRADLEY,{0BF35FC4-EF19-45EF-9ED1-8C90CFBAFEEF},967.469987674906520
7448,7448,0,0,0, ,CUYAMACA,1990,3,1,JOHN TOWERS,BILLY MITCHELL,{DAA35C37-CEA9-42A5-9722-81E8BAEE6D22},1876.466692653098562
7449,7449,0,0,0, ,CUYAMACA,1990,3,1,WELD,JOHN TOWERS,{010AFCD5-6BAA-48FC-BF45-85993CDBBD15},1335.179507396805548
7450,7450,0,0,0, ,MARSHALL,2000,7,1,CUYAMACA,TROLLEY STATION,{C6AB9253-0549-47D7-827B-CD662C37EF0A},384.377760727137456
7451,7451,0,0,0, ,MARSHALL,2000,7,1,WELD,BILLY MITCHELL,{1E8F07C1-AFA7-4880-B85A-3936CF11DCC4},1232.712880888943346
7452,7452,0,0,0, ,MARSHALL,2000,7,1,TROLLEY STATION,MARSHALL,{B8FEE3C2-7A4F-4161-A755-897EE50B5294},2481.565057128217632
7453,7453,0,0,0, ,CUYAMACA,1990,3,1,PROSPECT,UNKNOWN,{1D7946CE-FBCE-45A5-B3C6-C692D0D0A7E1},553.469106476637990
7454,7454,0,0,0, ,PROSPECT,1990,3,1,CUYAMACA,BRAGS,{825C0412-70C4-4915-9D5D-A54B57FAF4A1},1709.929776260710696
7455,7455,0,0,0, ,PROCTOR VALLEY,1990,5,1,NEW PROCTOR VALLEY,LANE,{B97439DD-980F-43FA-99A0-FA07502ACB35},1044.032843811779685
7456,7456,0,0,0, ,LAKE MURRAY,1990,3,1,MARYLAND,KIOWA ST,{310C5CA1-ED4F-4343-99DC-D642FB250630},551.120758490479147
7457,7457,0,0,0, ,LAKE MURRAY,1990,3,1,KIOWA,PARKWAY,{E6A5F50C-F6F3-4E6E-BDCA-2192E6909622},2438.314028880525711
7458,7458,0,0,0, ,BALTIMORE,1990,3,1,AZTEC,PARKWAY,{8876EC22-44BE-4173-B5B4-46A2C31D0D5A},834.940070816837533
7459,7459,0,0,0, ,BALTIMORE,1990,3,1,PARKWAY,FLETCHER,{955ECC31-7A0F-4242-BCC5-86FCC5A6AFBA},245.018532750267610
7460,7460,0,0,0, ,JACKSON,1990,3,1,BLUE LAKE,DALLAS,{966F4413-8C71-4209-9756-5D9D21E70882},315.003038175348365
7461,7461,0,0,0, ,02ND,1990,3,1,RAMP I-8 EB,OAKDALE,{EB646597-EB3C-4F3F-A1A1-5297E34872E1},223.008850485428013
7462,7462,1,0,0,JAMACHA ROAD,SR-54,1990,2,1,PENASCO,CHASE,{7A5F2F69-5D4A-4AE3-B925-379B71D83371},484.293247538775972
7463,7463,1,0,0,JAMACHA ROAD,SR-54,1990,2,1,HIDDEN MESA,PENASCO,{A59E8402-7B64-4FF9-BAF3-8D60629C8D3C},420.101756922854179
7464,7464,1,0,0,JAMACHA ROAD,SR-54,1990,2,1,RANCHO WINCHESTER,HIDDEN MESA,{B1B91540-3117-4832-93AD-7309E2EF3474},1079.975726221738569
7465,7465,1,0,0,JAMACHA ROAD,SR-54,1990,2,1,GROVE,RANCHO WINCHESTER,{9DA63C39-BBAC-470E-BCC6-11A08CD9DC12},482.533256174551980
7466,7466,0,0,0, ,MAIN,1990,3,1,RAMP I-8 EB,3RD,{830468C4-17F1-47FD-A731-EB2FD8C1F8BC},520.739529099101674
7467,7467,0,0,0, ,MAIN,1990,3,1,RAMP I-8 WB,UNKNOWN,{8756B39F-893A-48F1-B689-0CE8CE9593FD},1269.906958276399337
7468,7468,0,0,0, ,MAIN,1990,3,1,3RD,RAMP I-8 WB,{AE1C0DA8-9685-46A4-8F8E-84A402A1E458},99.732263136622251
7469,7469,0,0,0, ,RANCHO DEL ORO,1990,3,1,MISSION,SR-76 NEW,{81A19BF9-0A5D-4D06-BDF4-7D1F3A8968CC},955.425440654743397
7470,7470,0,0,0, ,DOUGLAS,2000,3,1,UNKNOWN,SR-76 NEW,{71C86D1C-20AD-49D2-BAEA-64BC91307693},457.268059685909293
7471,7471,0,0,0, ,MISSION,1990,3,1,FOUSSAT,FOUSSAT,{DCC4BF5D-1EE2-4561-BBB2-F3F553913BDE},881.471373209055059
7472,7472,0,0,0, ,OLD GROVE,1990,4,1,RED MAPLE,SR-76 NEW,{56769B5B-0B58-4426-B651-1F083CAFA3F7},610.341967977999616
7473,7473,0,0,0, ,FRAZEE,1995,4,1,MISSION,UNKNOWN,{C00669AB-10E0-466F-B49C-872E9B6AC04D},322.616417968345615
7474,7474,0,0,0, ,FRAZEE,1990,3,1,MONTROSE,MISSION,{8D010DC0-A032-4422-A12E-CC7D62A85CAE},1053.502852789759800
7475,7475,0,0,0, ,SANTA FE,1990,3,1,MISSION,ALAMOSA,{D7ED7176-3870-4B58-AF32-152B92EA8ADE},1396.196091767667440
